8|4,54,50,25,60,63,83,64,76,80,83,48,29,50,70,5
8|4,43,63,36,68,63,83,64,76,73,86,52,20,41,50,5
8|4,43,63,32,68,63,83,64,76,73,86,52,20,37,50,5
8|4,36,60,32,60,66,76,64,80,70,90,52,25,66,54,5
8|4,28,52,50,64,60,76,73,72,64,84,63,30,65,35,20
8|20,73,40,20,66,53,86,64,80,90,80,32,4,29,58,0
8|16,70,58,35,58,54,83,75,70,70,62,60,30,60,76,12
8|15,75,54,40,72,53,83,76,76,90,83,48,10,20,62,5
8|15,70,45,40,64,53,83,80,76,83,76,52,10,25,66,5
8|12,58,50,25,60,66,86,64,76,80,76,44,25,41,62,5
8|0,8,44,33,56,88,84,66,80,36,80,66,40,80,48,23
8|0,26,50,24,60,73,80,64,80,66,80,56,35,62,66,5
8|0,26,46,28,52,73,80,68,76,63,80,56,35,66,70,10
8|0,24,56,50,60,76,76,70,68,48,84,63,28,72,36,16
8|0,16,64,26,56,80,76,70,76,52,80,66,48,80,44,16
8|0,13,53,28,36,86,83,64,68,63,76,68,32,73,53,16
8|0,13,53,24,48,83,80,64,68,60,80,60,36,70,50,8
7|8,50,0,0,29,45,12,17,62,91,100,71,45,33,12,14
7|8,50,0,0,25,50,8,14,58,83,100,71,54,45,16,14
7|50,4,16,40,75,25,100,50,70,87,29,0,56,26,0,0
7|50,0,15,54,76,24,84,53,60,96,24,0,45,25,0,0
7|4,58,0,0,33,50,0,0,75,75,75,57,50,61,50,47
7|4,54,0,0,33,50,0,0,66,75,95,78,50,55,33,38
7|45,0,16,35,68,33,90,44,64,83,20,0,45,25,0,0
7|45,0,0,37,80,20,84,66,72,88,28,0,45,20,0,0
7|4,37,0,0,37,41,0,0,62,70,95,75,62,58,25,20
7|37,12,0,0,62,12,62,65,66,79,70,30,63,30,0,0
7|35,4,8,40,68,33,86,44,60,90,16,0,40,29,0,0
7|35,12,16,45,68,33,90,48,56,86,10,0,35,25,0,0
7|33,8,0,8,56,26,73,60,63,83,36,6,45,16,0,0
7|33,8,0,20,58,25,87,75,66,87,45,10,56,30,0,0
7|33,8,0,10,63,20,80,68,70,80,26,0,50,8,0,0
7|32,0,20,44,72,40,90,36,56,86,10,0,40,29,0,0
7|30,4,20,50,72,30,86,36,52,86,13,0,35,33,0,0
7|30,12,16,45,64,33,90,48,52,86,16,0,30,33,0,0
7|30,0,15,58,80,24,88,50,60,88,24,0,40,40,0,0
7|30,0,10,58,80,24,88,56,52,92,28,0,35,45,0,0
7|29,25,0,0,45,20,37,45,62,79,87,45,66,40,0,0
7|25,4,16,50,60,30,86,36,40,86,26,0,30,37,0,0
7|25,33,0,0,45,41,37,53,62,83,91,50,60,43,3,0
7|25,25,0,0,45,25,45,54,62,79,83,45,60,30,0,0
7|24,3,33,48,60,36,83,28,40,90,10,0,20,37,0,0
7|24,3,30,52,60,30,83,28,36,90,16,0,20,45,0,0
7|24,3,16,44,72,36,86,36,52,86,20,0,35,37,0,0
7|24,0,20,63,68,28,92,33,52,96,20,0,20,45,0,0
7|20,33,0,0,41,29,29,54,62,79,87,50,63,33,3,0
7|20,33,0,0,41,25,16,25,62,79,100,66,60,36,10,0
7|12,33,0,0,29,37,16,35,50,79,100,64,60,46,3,0
7|11,44,0,0,38,44,0,0,72,66,66,47,58,70,62,57
7|11,44,0,0,38,44,0,0,61,77,100,76,54,58,50,46
7|0,62,0,0,16,62,0,0,54,75,83,60,54,54,50,50
7|0,62,0,0,16,62,0,0,54,75,75,60,54,50,50,50
7|0,54,0,0,20,58,0,0,58,75,83,62,50,50,41,37
7|0,54,0,0,12,66,0,0,45,83,87,60,45,45,33,42
7|0,50,0,0,25,50,0,0,62,70,87,67,54,45,37,32
7|0,46,0,0,16,57,0,0,62,82,64,29,33,46,57,37
7|0,45,0,0,29,41,0,3,58,70,95,75,56,43,26,14
7|0,45,0,0,25,58,0,0,58,66,75,57,54,58,50,46
7|0,35,0,0,16,57,0,0,41,67,82,62,56,48,37,20
6|8,70,70,10,56,73,80,64,70,63,66,48,16,33,66,0
6|8,62,75,15,60,73,86,64,73,63,63,44,8,25,66,5
6|8,58,70,15,53,73,90,60,73,60,66,48,25,33,70,5
6|5,66,70,20,60,76,83,76,80,50,66,48,35,20,66,5
6|4,36,64,33,56,80,76,76,80,48,76,66,40,25,65,25
6|4,36,64,23,56,100,76,66,80,52,72,66,44,28,60,16
6|3,63,73,20,56,80,76,64,70,53,73,44,25,20,50,5
6|3,63,73,20,56,76,76,64,70,53,73,44,25,20,50,5
6|16,76,70,12,63,50,80,68,33,66,66,52,0,37,54,5
6|13,70,63,8,63,63,80,68,46,66,66,48,0,41,54,5
6|12,75,70,10,60,66,83,64,70,66,66,48,8,45,58,5
6|0,62,70,20,48,83,80,72,76,60,66,52,45,29,70,5
6|0,54,75,35,40,76,76,80,68,60,70,68,25,20,75,10
6|0,54,75,10,56,80,83,60,80,53,73,48,45,33,70,5
6|0,54,70,20,48,83,83,60,80,56,66,64,40,29,70,5
6|0,53,73,20,48,86,66,68,64,56,80,56,35,33,45,0
6|0,50,70,10,52,80,86,68,80,56,63,60,50,33,70,20
6|0,45,75,15,40,83,76,68,72,60,66,60,45,33,70,20
6|0,44,72,30,56,84,72,73,80,48,72,70,45,20,60,16
6|0,36,68,23,48,92,72,66,80,44,72,63,43,33,46,13
6|0,36,68,23,48,92,72,63,80,44,72,63,43,33,46,13
6|0,36,64,33,52,84,84,73,72,40,76,66,36,24,52,20
6|0,36,64,23,44,96,76,73,80,48,76,70,40,33,46,13
5|8,45,33,45,58,75,54,75,66,45,58,60,46,30,76,24
5|5,41,29,50,65,79,58,80,60,50,66,60,56,26,80,20
5|33,70,37,35,62,66,50,75,66,62,70,50,13,43,66,12
5|29,75,50,45,58,58,41,80,70,50,70,60,0,33,70,15
5|29,75,50,29,58,62,54,66,79,50,66,54,13,23,70,13
5|25,75,50,33,54,58,54,79,70,50,66,58,13,26,73,10
5|25,75,37,40,62,70,54,75,70,62,66,55,13,43,73,8
5|25,70,50,29,41,58,62,66,66,50,58,62,16,30,80,20
5|25,70,45,45,58,62,54,80,70,58,66,55,13,33,73,12
5|25,70,45,45,58,62,54,80,70,54,66,55,13,33,73,12
5|20,75,41,41,54,58,54,79,70,50,70,54,16,30,73,10
5|20,62,33,16,60,63,53,73,56,60,66,43,0,16,58,4
5|20,58,37,35,66,75,50,65,70,58,62,55,33,43,76,8
5|16,62,50,41,54,62,58,70,62,50,66,58,20,23,73,10
5|12,66,41,3,46,66,63,60,56,53,70,51,0,20,70,3
5|12,54,45,37,45,75,50,75,54,50,70,62,36,23,76,20
5|0,33,20,25,63,83,50,64,63,50,76,48,37,25,66,0
5|0,30,30,24,60,86,46,64,68,50,93,48,44,13,23,0
5|0,29,33,25,56,90,53,68,66,50,76,48,41,20,66,5
5|0,20,29,30,56,86,56,64,80,53,73,56,55,16,70,0
5|0,20,24,50,68,88,52,70,76,40,92,66,40,8,32,6
5|0,20,16,53,68,96,52,70,72,40,88,73,36,16,36,6
5|0,16,30,20,60,93,56,64,68,50,83,48,48,23,46,4
5|0,16,26,32,52,90,53,72,60,53,83,64,44,16,46,8
5|0,16,16,53,48,92,56,66,68,32,88,70,36,28,32,10
5|0,12,16,43,56,96,44,73,76,40,84,66,52,20,48,10
5|0,12,12,43,56,96,44,73,76,36,84,66,48,20,48,10
4|5,29,70,50,65,91,50,50,30,91,100,45,0,12,66,35
4|4,29,66,50,66,79,58,40,37,95,100,20,0,25,75,30
4|20,62,70,55,66,83,58,35,8,75,95,20,0,20,62,15
4|20,50,62,45,66,91,54,50,8,75,100,12,0,25,75,25
4|20,50,54,37,70,87,54,50,8,83,100,4,0,30,70,10
4|16,41,62,40,75,79,70,35,25,91,95,10,0,30,60,12
4|12,54,75,55,66,87,62,45,12,75,100,25,0,25,62,20
4|12,54,75,55,66,83,62,45,12,75,100,20,0,20,62,15
4|12,41,70,50,70,83,66,35,25,87,100,20,0,25,70,25
4|12,41,70,50,70,83,62,35,25,87,100,20,0,25,70,25
4|0,8,62,45,30,75,58,40,60,100,100,50,0,13,73,40
4|0,8,58,0,0,60,76,0,60,83,93,64,45,54,50,0
4|0,8,52,0,0,60,84,13,40,84,92,76,63,56,40,13
4|0,8,48,0,0,72,92,13,48,76,96,63,63,56,46,5
4|0,8,48,0,0,72,88,13,48,72,96,63,63,56,43,5
4|0,5,55,29,8,52,76,30,76,92,92,80,30,35,55,16
4|0,4,70,0,0,56,83,4,44,86,96,80,40,45,62,0
4|0,4,62,30,16,66,75,30,62,95,91,40,23,33,73,40
4|0,4,58,30,20,62,75,35,65,100,91,45,20,43,73,40
4|0,4,58,20,4,56,76,16,64,96,93,76,25,29,54,5
4|0,4,54,0,4,56,80,0,52,83,93,64,60,58,62,10
4|0,20,58,50,60,83,66,40,50,95,100,25,0,16,70,28
4|0,20,56,0,4,66,76,28,44,86,100,44,50,50,33,0
4|0,16,64,0,0,64,80,30,56,88,96,66,60,48,28,10
4|0,16,54,50,54,79,62,40,41,100,100,20,0,13,70,28
4|0,16,44,0,0,68,80,10,44,76,96,63,60,53,46,8
4|0,12,76,0,0,72,80,23,64,88,96,66,60,45,40,8
4|0,12,66,45,35,75,58,40,65,100,100,55,0,6,60,36
4|0,12,60,0,0,64,76,30,40,84,92,66,52,56,40,10
4|0,12,58,35,45,79,70,40,65,100,95,40,0,23,66,28
4|0,12,54,45,50,91,62,40,58,100,95,20,0,26,73,28
4|0,10,63,0,4,56,83,8,60,93,96,68,35,37,33,0
4|0,10,63,0,4,53,86,8,52,90,93,72,35,45,45,0
4|0,0,75,8,4,60,84,6,60,84,92,73,60,55,65,12
4|0,0,70,0,4,56,83,0,48,86,96,72,50,41,58,5
4|0,0,66,0,0,60,86,0,48,80,93,80,55,45,66,5
4|0,0,62,10,10,70,76,12,66,90,96,56,12,12,54,15
4|0,0,62,10,10,63,80,12,56,90,93,64,20,20,58,20
4|0,0,60,12,0,64,80,16,60,92,88,83,60,55,65,20
4|0,0,60,12,0,64,80,16,60,92,88,83,60,55,60,20
4|0,0,58,10,3,66,93,12,56,83,96,64,41,41,62,20
4|0,0,54,35,20,66,66,28,72,100,96,64,0,8,54,15
4|0,0,54,15,0,53,86,12,48,83,90,68,45,45,66,20
3|8,41,20,10,60,36,26,68,80,90,80,52,16,37,58,5
3|8,29,29,25,56,40,23,72,70,83,80,48,20,45,66,0
3|5,45,25,25,60,33,20,75,80,70,70,60,40,60,73,20
3|5,16,37,30,60,43,33,64,80,80,93,48,35,50,54,0
3|4,25,33,20,53,30,33,64,76,73,76,44,41,62,62,5
3|4,20,37,20,46,36,33,64,70,76,86,48,33,50,66,0
3|16,37,37,30,58,37,29,75,70,79,70,55,36,60,73,8
3|15,33,29,35,60,33,20,80,80,75,66,60,48,60,76,16
3|12,58,4,5,63,30,33,64,80,96,73,48,0,45,58,5
3|12,58,4,10,63,33,26,68,76,93,76,52,8,33,58,5
3|12,50,16,15,66,33,36,64,76,96,76,40,8,29,58,0
3|12,45,25,30,54,37,29,70,75,75,66,50,36,56,73,12
3|12,45,20,15,63,26,26,68,80,93,80,40,16,37,54,5
3|12,45,20,15,63,26,26,68,80,90,80,40,16,37,54,5
3|12,45,20,15,63,26,23,68,80,90,80,40,16,33,50,5
3|12,45,20,15,60,30,26,68,80,90,83,48,16,37,54,5
3|12,37,37,30,62,33,33,75,79,79,70,50,40,56,70,8
3|12,33,33,15,56,33,36,64,76,83,83,40,33,45,54,5
3|12,25,25,25,60,33,40,68,83,86,76,32,16,25,58,0
3|12,20,37,25,62,37,41,70,79,70,70,50,50,63,73,8
3|10,41,25,35,55,41,25,75,80,75,70,65,44,66,76,20
3|10,33,29,35,60,33,20,80,80,75,66,60,48,60,76,16
3|10,29,37,30,65,33,37,80,80,62,62,55,60,70,76,12
3|0,6,53,20,52,36,23,64,72,66,90,52,45,62,45,5
3|0,6,43,28,48,43,26,68,64,73,96,52,35,58,45,0
3|0,3,43,24,36,33,26,64,68,66,90,48,40,70,53,4
3|0,16,45,25,56,36,30,64,80,70,86,48,40,58,62,5
3|0,12,25,35,56,40,30,76,76,70,83,64,40,58,75,10
3|0,0,52,26,52,12,16,63,80,52,84,66,40,70,40,11
3|0,0,48,30,56,24,12,70,76,60,92,63,48,72,40,13
3|0,0,44,26,48,16,24,66,80,52,84,60,43,73,43,11
3|0,0,40,26,44,16,20,70,80,56,84,63,40,73,46,13
3|0,0,36,33,36,32,12,73,68,44,80,73,30,76,46,16
3|0,0,28,33,56,40,16,70,80,64,88,73,40,68,48,16
3|0,0,28,33,52,40,12,70,72,44,88,70,40,76,52,20
2|8,54,4,39,53,46,60,57,70,76,66,45,25,41,25,21
2|4,58,4,50,56,40,70,62,66,83,63,42,16,37,16,21
2|4,45,8,45,50,46,63,63,70,76,63,50,25,54,25,25
2|4,45,12,50,56,43,76,56,73,80,63,40,25,41,29,25
2|4,45,12,45,63,43,80,56,76,80,73,33,25,50,20,25
2|4,37,8,41,60,40,76,66,66,70,63,46,25,50,25,16
2|4,33,4,41,46,50,56,70,70,66,70,56,29,62,25,29
2|4,29,12,50,56,46,76,64,66,66,66,56,37,62,20,35
2|3,26,16,56,56,40,86,60,70,66,60,56,33,62,12,20
2|25,41,4,42,70,33,79,71,62,100,66,39,6,20,50,11
2|20,50,25,55,73,33,86,60,83,80,60,32,20,29,33,10
2|16,62,8,45,63,26,73,66,70,96,60,43,8,25,33,12
2|16,62,12,41,66,30,83,60,83,86,60,33,16,25,37,12
2|16,58,8,41,70,37,75,62,83,58,83,41,33,66,36,23
2|13,70,6,31,60,33,76,65,63,93,56,37,0,8,37,10
2|13,53,3,42,60,36,83,60,73,96,70,37,8,16,37,17
2|13,40,20,48,66,30,90,56,83,83,60,36,29,37,20,20
2|12,62,4,37,66,26,80,66,76,90,66,40,12,16,37,12
2|12,54,4,41,60,43,73,63,73,90,66,43,25,33,37,12
2|12,45,8,41,63,40,80,60,73,76,66,43,16,54,25,25
2|10,30,20,48,66,36,93,60,80,76,63,40,29,45,20,20
2|10,30,20,48,63,36,90,56,80,76,60,40,29,45,20,20
2|10,23,23,44,63,33,83,56,76,76,60,44,41,58,20,20
2|10,23,23,44,60,33,83,56,76,76,60,44,41,58,20,20
2|0,3,30,48,40,47,72,66,63,72,55,63,12,60,6,0
2|0,20,16,56,60,53,73,64,76,60,60,60,36,70,13,24
2|0,12,8,46,56,60,64,76,80,36,76,66,43,76,23,16
2|0,10,20,44,36,63,70,72,64,50,63,80,26,66,13,20
2|0,0,55,3,33,36,88,46,63,55,50,56,20,80,16,0
2|0,0,43,20,43,41,83,50,76,58,52,60,28,66,6,0
2|0,0,16,53,50,50,70,69,80,53,70,58,24,64,8,0
Z|8,40,5,20,38,64,90,58,69,64,57,22,0,0,40,0
Z|8,3,23,52,63,30,88,80,70,88,27,73,56,26,0,24
Z|5,45,8,25,34,68,91,65,65,80,51,31,11,0,45,2
Z|5,45,8,25,28,68,91,65,62,88,51,31,11,2,42,4
Z|5,45,8,25,28,68,91,65,62,85,51,31,11,2,42,4
Z|43,6,40,56,70,50,96,60,83,90,43,48,62,16,25,30
Z|36,16,23,60,66,43,100,60,83,90,46,43,33,13,26,26
Z|36,16,23,60,66,43,100,60,83,90,43,43,33,13,26,26
Z|36,10,36,63,56,60,93,63,73,83,26,50,62,12,25,25
Z|33,3,40,60,66,46,96,64,73,93,33,52,60,13,23,24
Z|33,3,40,60,66,46,96,64,73,90,33,52,60,13,23,24
Z|33,13,20,50,53,46,96,66,70,93,36,50,53,10,23,30
Z|33,10,40,64,66,46,96,64,80,83,36,48,46,6,26,20
Z|30,3,40,60,63,40,96,64,73,93,36,56,66,16,13,24
Z|30,26,26,57,60,56,100,57,70,83,30,45,33,3,23,14
Z|30,20,33,66,56,63,96,66,70,83,30,50,41,4,12,25
Z|30,13,20,56,53,40,93,60,73,96,43,56,56,16,30,26
Z|30,10,40,56,60,53,96,60,70,90,33,46,54,12,12,33
Z|26,33,33,62,50,53,96,68,66,83,23,48,33,8,12,25
Z|26,33,23,65,50,56,100,65,60,90,30,48,45,12,12,32
Z|26,26,33,66,46,73,86,73,66,83,23,63,41,4,20,25
Z|23,33,13,51,50,60,96,68,73,86,36,48,33,3,26,25
Z|23,23,30,66,53,53,96,70,66,90,30,53,50,8,12,33
Z|23,23,30,60,56,46,96,70,76,83,40,50,45,20,25,25
Z|23,23,16,57,50,43,93,65,60,93,40,48,40,13,10,34
Z|2,0,50,26,66,36,91,50,66,88,27,60,47,22,2,6
Z|2,0,50,26,66,36,91,50,66,86,25,60,47,22,2,6
Z|20,23,13,57,43,46,90,65,56,93,36,57,50,20,10,34
Z|20,22,45,56,50,77,97,50,73,65,42,20,16,0,39,0
Z|20,13,26,46,60,36,96,63,70,90,40,50,63,20,20,26
Z|19,0,55,43,69,47,83,60,66,77,22,63,36,13,0,4
Z|17,37,11,31,42,60,91,62,65,91,62,34,28,7,47,7
Z|17,31,22,40,51,77,100,53,71,57,54,20,0,0,45,0
Z|16,40,28,53,40,60,100,60,60,85,48,33,26,2,31,13
Z|16,34,22,46,43,54,100,56,63,82,48,26,26,5,37,3
Z|16,28,25,43,46,57,94,53,66,85,51,33,33,11,40,6
Z|16,0,55,46,80,44,86,60,80,88,22,66,44,13,0,4
Z|14,37,8,26,40,57,94,60,71,85,62,23,16,2,45,2
Z|13,40,16,57,36,66,86,80,50,96,30,57,40,10,6,37
Z|13,40,16,57,36,63,86,77,50,96,30,57,40,10,6,37
Z|12,3,23,52,66,36,94,76,73,88,30,70,60,20,6,24
Z|12,3,23,52,63,33,91,80,70,88,27,73,56,26,0,24
Z|11,40,11,26,37,51,94,66,60,85,62,30,21,2,45,5
Z|11,37,8,26,37,54,91,63,65,91,62,26,28,2,47,2
Z|10,34,17,43,30,68,97,70,56,85,48,40,33,11,34,16
Z|10,0,23,52,55,44,94,73,63,88,30,60,50,13,10,24
Z|10,0,23,52,55,44,94,73,63,88,27,60,50,13,10,24
Z|0,57,0,2,33,73,85,72,42,45,47,27,0,0,45,0
Z|0,42,0,0,30,64,76,69,61,69,57,30,0,0,48,2
Z|0,0,58,27,55,27,94,44,52,91,25,63,28,47,0,4
Z|0,0,55,33,61,33,94,43,58,88,25,70,41,44,0,0
Z|0,0,55,33,50,27,94,53,58,88,22,80,38,52,0,6
Z|0,0,52,40,76,33,88,63,73,88,25,70,48,40,0,0
Y|60,70,63,56,24,76,86,44,12,93,13,0,24,30,0,0
Y|60,70,53,56,24,70,86,44,8,96,16,0,20,40,0,0
Y|60,53,43,48,44,80,96,48,8,86,26,0,16,44,0,0
Y|60,53,43,36,33,86,90,56,16,96,10,0,33,23,0,0
Y|56,53,50,40,30,86,93,40,26,93,6,0,30,23,0,0
Y|56,53,46,56,36,83,93,48,4,86,26,0,10,50,0,0
Y|53,53,53,36,46,90,90,36,13,90,13,0,26,40,0,0
Y|53,53,36,28,33,90,96,56,16,90,16,0,27,30,0,0
Y|53,53,36,28,33,90,96,56,16,90,16,0,27,27,0,0
Y|53,40,13,20,43,86,100,64,23,90,33,0,43,26,0,0
Y|52,50,16,20,32,90,100,80,36,90,30,0,48,20,0,0
Y|50,40,36,36,41,86,86,40,22,83,5,0,23,16,0,0
Y|48,50,46,48,40,86,88,33,20,88,11,0,16,30,0,0
Y|48,36,46,44,46,83,91,36,10,83,19,0,0,43,0,0
Y|46,53,46,60,40,86,96,40,0,83,30,0,5,58,0,0
Y|46,36,50,40,53,90,90,40,3,86,20,0,11,50,0,0
Y|3,63,6,0,6,83,70,25,26,83,93,65,46,26,0,0
Y|3,63,3,0,6,90,70,22,26,76,96,68,56,36,3,0
Y|3,60,6,0,6,83,73,37,26,83,83,57,56,30,0,0
Y|33,40,0,0,33,93,76,52,30,96,66,44,55,25,0,0
Y|30,46,0,0,26,93,70,48,36,86,66,52,63,20,0,0
Y|30,43,0,0,23,93,66,48,26,83,76,56,53,23,0,0
Y|26,33,0,0,30,93,63,36,23,86,83,50,61,25,0,0
Y|26,26,0,0,30,96,63,36,20,83,90,50,52,38,0,0
Y|16,43,0,0,20,93,63,36,33,83,83,53,53,30,0,0
Y|0,70,25,0,0,58,79,8,45,91,100,83,54,37,25,33
Y|0,60,6,0,0,83,70,8,26,76,100,80,46,33,6,5
Y|0,58,20,0,0,66,75,0,41,79,100,71,58,62,41,50
Y|0,53,3,0,0,90,63,8,16,66,100,82,50,41,16,9
Y|0,53,3,0,0,86,63,8,23,70,100,82,50,43,16,8
Y|0,53,3,0,0,76,63,0,33,80,100,71,58,45,20,39
Y|0,53,0,0,6,93,50,0,40,76,100,70,54,54,25,41
Y|0,50,8,0,0,83,58,0,25,66,100,50,60,70,53,57
Y|0,50,3,0,0,80,60,0,36,80,100,73,54,37,25,33
Y|0,50,28,0,0,50,71,4,50,85,100,66,45,46,32,37
Y|0,50,0,0,0,73,66,0,33,76,100,65,58,50,29,32
Y|0,46,6,0,0,86,50,0,36,80,100,62,54,54,33,42
Y|0,46,6,0,0,86,50,0,36,76,100,62,54,54,33,42
Y|0,46,6,0,0,66,70,0,33,70,100,68,45,50,20,32
Y|0,46,6,0,0,66,66,0,30,73,100,60,58,50,37,42
Y|0,45,8,0,0,57,62,0,26,80,100,63,41,39,21,33
Y|0,45,8,0,0,57,60,0,26,80,100,63,41,39,21,33
Y|0,43,3,0,0,76,66,0,30,66,100,68,54,58,25,32
Y|0,43,10,0,0,66,66,0,33,70,100,60,58,50,33,50
Y|0,42,2,0,0,74,34,0,40,85,91,36,31,37,37,30
Y|0,42,2,0,0,71,48,0,26,74,94,46,45,50,35,41
Y|0,42,2,0,0,68,48,0,26,74,94,46,45,50,35,41
Y|0,42,0,0,6,91,31,0,13,68,100,70,55,47,19,11
Y|0,40,0,0,0,68,51,0,16,71,100,66,46,45,22,20
Y|0,40,0,0,0,65,51,0,16,68,100,63,46,45,17,20
Y|0,37,4,0,0,83,50,0,33,73,100,57,58,62,41,50
Y|0,37,4,0,0,83,43,0,36,66,96,45,62,66,54,57
Y|0,31,5,0,0,60,45,0,34,80,94,36,31,37,37,40
X|8,40,2,20,14,95,83,47,66,64,85,2,0,0,40,0
X|8,40,2,13,14,95,83,47,61,64,85,2,0,0,40,0
X|8,37,2,13,11,92,80,47,66,66,85,2,5,0,40,0
X|8,34,0,3,14,92,73,58,73,69,83,0,2,0,48,0
X|8,34,0,13,11,92,78,50,54,71,85,8,8,0,42,6
X|5,57,22,20,11,95,83,47,57,57,88,4,14,5,40,0
X|5,40,0,13,9,92,78,55,52,73,88,11,20,0,42,10
X|4,54,0,16,19,95,85,47,50,50,88,4,0,0,34,0
X|36,20,13,46,33,96,83,43,56,90,93,26,43,3,36,26
X|33,23,10,46,36,93,90,46,46,90,96,26,53,6,36,30
X|26,26,3,45,30,100,86,42,40,90,96,28,50,10,26,31
X|2,60,0,7,11,90,78,60,50,59,85,8,0,0,42,0
X|23,33,3,40,23,93,90,54,46,90,96,22,50,6,33,31
X|23,3,10,50,46,86,90,46,33,96,93,26,55,16,36,33
X|23,0,10,52,52,83,80,43,41,86,94,40,53,0,13,28
X|20,3,10,53,56,86,83,36,26,93,96,30,55,19,25,33
X|20,10,3,50,50,90,90,43,40,93,93,26,56,13,36,33
X|20,0,36,50,70,91,94,20,43,77,63,66,40,10,0,8
X|19,0,25,50,58,91,91,20,52,75,80,46,43,0,3,20
X|19,0,25,50,58,91,91,20,50,75,80,46,43,0,3,20
X|17,45,5,33,11,94,91,46,60,88,82,6,21,0,57,0
X|17,45,5,33,11,94,91,46,60,85,80,6,21,0,57,0
X|16,40,14,50,16,97,91,33,53,88,94,10,33,0,40,13
X|16,40,14,50,16,97,91,33,50,88,94,10,33,0,40,13
X|16,40,14,50,16,94,91,33,50,88,94,10,33,0,40,10
X|16,40,11,50,16,94,91,33,43,91,94,10,30,2,35,13
X|16,23,3,40,36,93,86,45,40,90,96,22,53,13,33,31
X|16,23,3,40,33,93,86,45,40,90,96,22,50,13,33,31
X|16,0,33,53,66,91,94,23,33,86,63,66,43,11,0,0
X|16,0,30,53,66,91,94,23,26,86,63,66,43,11,0,0
X|16,0,22,50,55,86,91,20,38,80,80,53,40,3,3,20
X|16,0,10,48,50,80,77,46,38,86,94,46,50,6,6,32
X|14,40,5,36,14,91,91,50,57,88,82,3,21,0,57,2
X|14,40,2,20,19,90,80,44,64,61,83,5,0,0,37,0
X|13,51,11,43,13,94,88,43,53,85,91,16,26,0,42,10
X|13,48,11,53,6,94,91,36,53,80,94,13,20,2,42,10
X|13,26,3,51,26,96,86,54,43,90,96,28,46,16,36,34
X|13,2,19,56,66,80,88,30,30,83,75,70,46,13,0,16
X|13,0,16,48,66,75,80,30,44,86,94,36,53,0,13,16
X|12,0,0,46,80,76,80,52,36,93,86,72,68,16,0,26
X|10,34,0,26,16,94,80,53,46,91,85,6,36,7,54,11
X|10,31,5,43,16,94,85,43,46,91,88,10,30,7,50,11
X|0,77,5,25,22,91,100,57,48,45,91,0,0,0,51,0
X|0,61,0,0,11,83,76,68,45,52,90,2,0,0,48,0
X|0,54,0,0,11,88,78,66,52,52,90,6,0,0,45,2
X|0,54,0,0,11,88,78,62,52,52,90,6,0,0,45,2
X|0,51,0,0,14,90,71,54,57,66,88,6,0,0,48,2
