7|41,13,13,33,56,45,85,37,37,100,30,0,0,33,0,0
7|40,20,0,0,66,26,26,50,80,73,100,50,45,70,10,0
7|40,0,20,33,66,33,93,58,66,93,60,0,35,50,0,0
7|33,6,6,8,75,20,80,56,70,90,40,0,40,26,0,0
7|33,6,6,25,65,30,85,43,60,95,45,0,20,20,0,0
7|33,6,13,25,66,26,80,50,73,86,80,8,45,55,5,0
7|33,26,0,0,46,20,6,16,66,66,93,58,55,70,35,6
7|33,13,13,16,58,53,80,66,75,100,53,0,33,33,0,0
7|33,0,20,41,66,6,93,41,60,93,60,0,35,60,5,0
7|33,0,0,0,66,13,60,58,73,80,93,16,55,60,10,0
7|26,6,0,0,60,30,70,43,65,95,65,0,40,33,0,0
7|26,33,0,0,60,26,0,0,80,60,66,41,35,55,55,18
7|26,26,0,0,53,33,0,0,73,53,93,66,55,70,45,20
7|26,26,0,0,53,33,0,0,73,53,93,66,50,70,45,20
7|26,26,0,0,53,26,0,0,80,60,86,58,60,65,40,12
7|26,26,0,0,46,40,0,25,60,66,93,75,55,65,25,0
7|26,26,0,0,46,26,46,66,66,100,80,41,33,13,0,0
7|26,20,0,0,46,26,13,41,53,73,100,58,45,35,10,0
7|26,20,0,0,40,25,30,40,60,95,90,30,33,40,0,0
7|26,13,0,16,60,46,80,75,60,100,73,8,46,33,0,0
7|20,33,0,0,46,40,26,33,53,86,100,66,50,65,20,6
7|20,33,0,0,45,40,20,30,60,90,90,45,26,33,6,0
7|20,26,0,0,53,40,0,0,66,73,66,75,53,60,33,16
7|20,26,0,0,46,40,0,0,60,66,66,75,60,70,50,18
7|20,26,0,0,46,40,0,0,60,66,66,75,60,70,50,12
7|20,20,0,0,46,46,0,0,53,66,66,75,55,70,50,18
7|13,33,0,0,40,33,0,20,66,80,100,66,55,60,45,10
7|13,20,0,0,46,20,26,25,66,93,100,58,50,55,20,0
6|8,60,66,0,58,100,86,50,75,93,60,58,25,30,75,25
6|8,58,66,33,66,100,58,73,75,75,66,80,56,18,68,25
6|8,53,66,8,50,100,80,58,75,86,66,66,56,40,75,25
6|8,50,66,26,66,100,83,80,75,66,58,80,56,31,75,45
6|8,50,66,20,66,100,100,80,75,66,58,80,56,31,75,45
6|8,46,66,16,58,100,80,50,75,86,66,58,56,40,75,6
6|8,46,60,16,66,100,80,50,75,80,66,58,56,30,70,6
6|8,41,66,40,66,100,83,60,75,75,66,73,37,25,75,30
6|8,41,66,33,66,100,83,66,75,83,66,66,37,18,75,35
6|6,60,60,0,53,100,86,58,66,60,66,50,15,35,70,12
6|6,53,66,8,40,100,85,75,60,60,85,75,0,6,60,0
6|6,53,60,16,40,100,75,68,65,70,85,68,6,0,40,8
6|6,46,53,8,50,95,75,50,75,75,85,37,33,6,46,8
6|6,46,53,0,50,100,75,50,75,75,85,37,33,6,46,8
6|6,40,53,0,50,95,80,50,75,70,90,37,6,6,46,0
6|6,33,53,25,45,95,90,56,65,75,85,37,26,20,46,16
6|20,60,26,0,60,85,75,43,60,80,80,37,0,26,53,8
6|13,66,33,0,70,90,85,50,60,75,75,43,0,13,66,0
6|13,53,60,0,55,95,80,56,60,70,85,43,0,20,60,0
6|13,53,60,0,50,95,80,56,65,65,80,43,0,20,60,0
6|0,60,66,8,50,100,80,66,75,73,66,50,50,35,70,31
6|0,60,66,8,50,100,80,66,75,73,66,50,50,30,70,31
6|0,60,66,8,50,100,80,66,75,60,66,50,50,35,70,31
6|0,60,66,0,58,100,86,66,75,80,60,50,37,40,75,31
6|0,60,66,0,58,100,86,66,75,80,60,50,37,40,75,18
6|0,53,66,8,50,100,80,58,75,66,66,66,37,30,70,31
6|0,53,66,8,43,95,70,62,75,75,90,50,41,20,33,8
6|0,53,66,8,41,100,86,66,50,73,66,50,43,50,75,31
6|0,53,66,6,40,95,85,65,60,60,85,60,0,6,66,6
6|0,53,66,16,41,100,86,75,58,60,53,75,25,25,75,25
6|0,53,60,8,35,95,90,50,65,60,75,62,13,6,46,8
6|0,50,66,46,58,100,75,80,75,75,58,73,50,37,75,45
6|0,46,66,8,50,100,93,58,75,80,60,66,56,30,70,25
6|0,46,66,8,50,100,80,58,75,80,66,50,56,35,75,31
6|0,46,66,16,66,100,80,58,75,93,66,50,56,45,75,6
6|0,46,66,16,66,100,80,58,75,80,66,58,56,45,75,6
6|0,46,66,16,66,100,80,58,75,80,66,58,56,30,75,6
6|0,46,60,8,35,95,80,50,65,55,85,62,13,6,53,8
6|0,46,53,8,35,100,80,62,65,70,85,37,13,6,46,8
6|0,40,66,8,50,100,75,56,75,85,80,50,41,20,40,8
6|0,40,60,8,50,100,93,58,58,80,53,75,50,40,75,18
6|0,40,53,8,50,100,93,50,66,66,60,66,56,40,70,25
6|0,40,53,8,35,100,80,62,65,85,85,37,13,0,46,8
6|0,40,53,8,35,100,75,50,65,85,90,37,33,20,46,8
6|0,33,66,26,58,100,41,66,75,100,66,73,50,25,75,20
6|0,33,60,8,31,100,80,56,68,70,85,68,41,20,46,8
6|0,33,60,8,25,100,80,56,68,70,85,68,41,13,46,8
6|0,33,60,16,37,100,80,50,56,70,75,62,41,26,40,8
6|0,33,60,16,37,100,80,50,56,70,75,56,41,20,33,8
6|0,33,53,8,56,100,80,50,68,65,80,37,33,13,40,8
6|0,33,53,8,50,100,80,50,68,55,80,43,33,13,40,8
6|0,33,33,0,40,100,85,37,60,75,80,50,33,20,53,8
6|0,26,60,8,43,100,80,50,62,60,85,37,41,20,40,8
6|0,26,46,8,37,100,75,62,75,70,75,37,33,20,60,8
6|0,26,40,0,50,100,85,56,75,80,80,43,41,26,60,8
6|0,26,33,0,37,100,85,56,62,80,80,43,41,26,60,8
5|6,40,20,33,60,100,33,58,66,60,73,58,45,20,60,6
5|6,40,20,33,53,100,33,58,80,60,73,58,45,20,60,6
5|6,33,6,33,66,100,46,66,60,73,80,66,45,30,70,18
5|50,66,33,40,75,91,50,60,66,33,83,80,0,8,66,33
5|50,66,33,40,75,83,50,60,75,50,83,80,25,8,66,33
5|50,66,26,41,75,93,40,75,75,73,93,58,25,26,66,8
5|50,66,26,41,75,93,40,75,75,73,86,58,50,20,66,8
5|50,66,26,41,75,93,40,75,75,73,86,58,25,26,66,8
5|50,66,20,41,75,93,40,75,75,66,80,58,25,20,55,6
5|50,46,26,33,75,86,40,66,75,60,73,58,18,15,65,6
5|50,46,20,8,75,86,40,66,75,60,73,66,18,15,65,12
5|46,60,6,33,80,86,46,66,73,73,86,41,25,20,65,6
5|46,60,13,33,80,86,46,66,73,73,86,41,25,20,65,6
5|41,66,40,50,75,93,40,75,58,66,86,75,25,20,66,16
5|40,60,26,33,80,93,40,58,66,66,86,50,26,26,60,8
5|40,40,20,33,80,93,40,58,80,60,73,50,20,25,65,12
5|33,66,26,50,50,100,46,75,75,100,86,66,18,15,60,12
5|33,60,26,33,73,93,46,58,66,53,93,41,26,26,66,16
5|33,60,20,33,73,93,46,66,73,60,93,41,10,15,55,6
5|33,40,20,33,80,93,40,58,80,60,80,50,20,25,65,12
5|33,40,20,33,80,100,40,58,73,80,80,50,15,30,70,18
5|26,60,20,16,80,93,46,66,73,60,73,41,25,35,70,12
5|26,60,13,16,60,86,46,58,66,60,93,41,40,26,53,8
5|26,46,26,33,73,86,40,58,66,73,86,41,40,26,60,8
5|26,46,20,33,80,93,33,58,73,73,80,50,45,20,60,6
5|26,40,20,33,80,100,40,58,60,60,80,50,30,30,70,18
5|25,60,26,41,75,93,46,75,75,73,80,50,31,25,55,12
5|25,60,20,50,75,100,33,66,75,80,93,50,41,26,66,25
5|25,46,6,41,75,93,40,58,75,66,93,50,50,33,66,16
5|25,40,20,33,75,100,40,58,75,60,73,66,37,20,75,6
5|25,40,13,41,75,100,46,75,75,73,86,58,43,20,55,18
5|25,40,13,25,75,100,46,50,75,73,86,58,43,20,50,12
5|25,33,6,33,75,100,26,66,75,66,80,58,43,25,75,18
5|25,33,20,41,75,86,40,75,75,60,80,66,37,25,65,18
5|25,33,20,33,75,100,40,58,75,60,80,66,50,25,75,12
5|25,33,13,41,75,93,40,75,75,66,80,58,50,33,66,25
5|25,33,13,33,75,100,33,75,75,66,80,58,43,25,75,18
5|25,33,13,33,75,100,33,66,75,73,73,58,43,35,75,12
5|25,13,20,33,75,100,46,58,58,60,73,66,56,30,75,18
5|25,13,20,33,75,100,40,58,58,80,73,66,56,30,75,12
5|20,53,33,33,80,86,33,58,73,66,93,41,46,26,66,16
5|20,53,26,41,66,100,53,58,60,53,86,58,30,20,60,12
5|20,46,33,33,80,93,33,58,66,66,86,50,35,20,55,12
5|20,46,33,33,80,86,33,58,66,66,86,50,35,20,55,12
5|20,46,20,41,80,100,33,58,73,73,80,58,45,30,65,12
5|20,46,20,41,66,100,46,66,66,86,73,58,30,25,60,12
5|20,40,6,0,55,90,45,75,60,50,90,55,0,6,53,6
5|20,40,6,0,55,85,45,75,55,45,90,55,0,6,53,6
5|20,40,33,33,80,93,33,66,66,66,93,50,35,20,55,12
5|20,33,6,33,66,100,46,66,60,73,73,66,45,20,70,18
5|20,33,20,41,66,100,33,58,66,73,60,75,25,30,75,12
5|20,26,20,33,73,93,40,58,60,60,73,50,30,35,70,25
5|20,26,20,25,80,100,40,58,66,73,86,50,30,25,50,18
5|16,53,26,0,66,100,46,58,50,73,100,75,16,26,33,16
5|16,40,13,41,75,100,46,75,66,66,73,58,43,35,55,18
5|16,26,13,33,75,93,26,58,75,73,66,50,37,35,75,25
5|13,40,13,16,60,100,46,58,73,80,66,50,35,30,70,6
5|0,33,26,33,66,100,40,75,66,80,100,50,30,30,45,12
4|8,53,46,25,50,100,90,50,0,35,100,25,0,13,66,16
4|8,33,41,16,75,100,87,62,6,62,100,43,0,16,66,33
4|6,37,43,35,62,100,81,70,0,31,100,65,0,16,58,33
4|33,50,66,40,56,100,81,50,0,43,100,65,0,0,41,13
4|25,66,66,33,58,100,93,50,0,73,100,8,0,10,70,25
4|25,66,66,33,58,100,100,50,0,73,100,8,0,10,75,25
4|25,62,75,60,37,87,93,60,0,31,100,70,0,0,41,0
4|25,60,66,33,62,100,95,31,0,50,100,18,0,13,46,8
4|25,50,41,16,62,100,87,62,6,68,100,50,0,25,58,33
4|25,46,66,33,56,100,95,31,0,50,100,18,0,13,46,8
4|25,46,60,33,62,95,95,31,0,50,100,18,0,13,46,8
4|25,46,60,33,62,95,95,31,0,45,100,18,0,13,46,8
4|25,41,41,25,75,100,81,62,6,68,100,50,0,16,66,33
4|25,41,41,16,62,100,87,62,6,68,100,43,0,25,58,33
4|16,60,66,33,56,100,95,50,6,40,100,31,0,6,46,8
4|16,46,53,33,68,95,95,31,0,55,100,25,0,13,53,16
4|16,41,66,53,50,100,93,65,0,37,87,70,0,0,50,20
4|16,41,50,20,62,100,93,70,0,43,100,50,0,16,66,40
4|16,25,41,40,68,100,100,45,12,68,100,40,0,16,58,26
4|12,31,43,35,62,100,81,70,0,31,100,65,0,16,58,33
4|0,8,66,0,6,81,93,10,68,100,100,75,50,33,41,33
4|0,8,66,0,6,81,100,30,68,100,93,70,50,41,50,26
4|0,8,58,13,25,75,83,26,75,100,83,66,31,50,68,50
4|0,8,50,26,56,87,93,40,43,87,100,75,0,0,41,33
4|0,8,50,0,6,87,93,20,75,100,100,70,41,41,50,20
4|0,8,50,0,6,81,93,20,75,100,100,75,41,41,33,20
4|0,8,50,0,12,87,93,25,75,100,100,70,41,41,41,13
4|0,8,50,0,12,87,87,20,75,100,100,70,33,41,41,20
4|0,50,66,46,56,100,93,70,6,43,93,70,0,0,58,26
4|0,50,66,46,56,100,93,70,6,43,93,70,0,0,58,20
4|0,40,46,25,50,100,90,50,0,40,100,25,0,13,66,16
4|0,40,30,0,10,95,80,31,70,95,95,31,46,33,46,0
4|0,30,45,0,20,85,80,18,65,100,100,37,26,13,20,0
4|0,30,40,0,20,90,80,18,65,100,100,37,26,6,20,0
4|0,30,35,0,6,80,85,31,56,100,100,50,33,53,20,8
4|0,26,40,0,6,85,70,37,43,100,100,50,33,66,26,8
4|0,25,41,40,66,100,91,60,50,100,91,53,0,0,62,55
4|0,20,53,0,6,85,75,18,62,100,100,62,25,0,33,8
4|0,20,53,0,18,85,85,18,68,95,100,62,25,0,33,0
4|0,20,53,0,18,85,80,18,68,95,100,62,25,0,33,0
4|0,20,53,0,12,85,80,18,68,95,100,62,25,0,33,0
4|0,20,45,0,12,80,85,18,56,100,100,56,16,40,20,0
4|0,20,40,0,6,85,80,0,56,95,100,56,33,53,53,0
4|0,20,40,0,0,85,70,37,56,100,100,43,33,53,33,8
4|0,20,40,0,0,85,70,37,56,100,100,37,33,53,33,8
4|0,20,13,0,6,85,70,0,75,95,100,56,50,46,60,0
4|0,16,66,0,18,93,93,25,75,93,100,70,50,33,33,26
4|0,16,50,0,12,93,75,40,68,93,100,60,50,66,25,33
4|0,15,65,0,30,90,95,0,60,100,100,56,0,0,46,0
4|0,15,65,0,30,90,100,0,60,100,100,56,0,0,26,0
4|0,15,65,0,25,90,100,0,60,95,100,56,0,0,26,0
4|0,15,55,0,15,90,95,6,60,100,100,56,0,0,46,0
4|0,15,55,0,15,90,95,0,60,100,100,56,0,0,46,0
4|0,13,46,0,15,85,80,0,60,95,100,56,33,33,60,0
4|0,13,46,0,12,85,80,0,75,95,100,56,33,33,53,0
4|0,13,40,0,12,75,85,0,68,95,100,56,33,40,53,0
4|0,12,75,0,12,81,87,40,68,100,100,60,50,50,25,33
3|50,6,0,33,75,60,53,75,75,93,80,50,18,40,75,12
3|50,33,6,33,75,66,53,75,75,93,73,58,18,40,65,12
3|50,25,16,40,75,50,50,60,75,100,83,80,16,33,66,33
3|50,20,33,50,75,60,53,75,50,100,86,66,8,13,66,8
3|50,13,6,41,75,53,46,75,75,100,86,58,12,35,55,12
3|50,13,13,25,75,60,40,75,58,100,80,66,12,35,70,12
3|50,13,13,16,75,60,40,58,58,100,80,58,12,35,70,12
3|46,13,26,33,80,60,40,58,60,100,86,50,26,46,60,8
3|41,20,20,50,75,60,40,75,50,100,86,75,16,46,66,8
3|41,20,20,50,75,60,40,75,50,100,86,75,16,40,66,16
3|40,13,6,16,66,26,33,66,60,93,66,50,20,55,75,12
3|40,13,13,40,73,53,40,80,60,93,80,60,20,60,66,20
3|40,13,13,33,80,46,33,58,80,100,86,50,10,60,65,12
3|40,13,13,25,80,60,46,58,73,93,86,50,10,45,70,18
3|40,13,13,25,80,60,46,58,73,93,86,50,10,45,70,12
3|40,13,0,33,80,60,46,58,73,93,86,50,10,45,75,31
3|33,6,13,33,75,53,33,66,66,86,80,58,25,50,75,18
3|33,6,13,25,66,66,46,58,80,100,80,33,10,35,65,6
3|33,20,13,33,66,60,60,66,60,100,80,41,10,35,60,6
3|33,20,13,33,66,60,53,75,60,93,86,50,10,45,65,12
3|33,20,13,33,66,53,60,66,60,100,80,41,10,35,60,6
3|33,13,6,33,66,60,46,66,60,100,80,41,10,35,60,6
3|33,13,20,25,66,66,53,58,75,93,86,58,31,35,70,18
3|33,13,13,33,80,60,60,58,73,93,80,50,20,60,70,25
3|33,13,13,33,80,60,53,58,73,93,86,50,15,50,70,18
3|33,13,13,33,80,60,53,58,73,93,86,50,15,50,65,18
3|26,6,6,33,66,60,40,58,73,93,73,41,20,45,70,12
3|26,6,26,33,80,60,53,66,60,100,73,41,33,33,60,16
3|26,20,20,33,73,66,40,66,60,93,86,50,25,45,60,12
3|26,13,6,40,66,60,46,66,53,100,86,46,5,20,50,10
3|25,6,13,41,75,60,40,75,75,93,80,58,18,50,65,18
3|25,6,13,33,75,66,46,58,75,86,73,66,37,60,75,12
3|25,6,13,33,75,66,46,58,75,86,73,66,25,60,75,12
3|25,6,13,33,75,60,46,58,75,80,73,66,31,70,75,18
3|20,6,26,33,80,60,40,66,73,86,86,50,30,55,55,18
3|20,6,26,33,80,60,40,66,73,86,86,50,25,55,55,18
3|20,6,26,33,80,46,33,58,73,93,86,50,30,55,55,18
3|20,6,13,50,66,46,40,75,66,93,86,66,20,55,65,18
3|20,0,20,41,70,65,40,62,55,95,85,62,6,6,40,0
3|20,0,20,41,66,60,40,58,66,86,60,75,30,50,75,12
3|20,0,20,16,66,20,26,58,80,93,73,50,35,55,70,25
3|20,0,13,33,66,33,53,58,73,80,86,33,35,70,60,12
3|16,6,13,41,75,40,40,58,75,93,73,50,31,50,75,25
3|16,6,13,33,75,66,46,58,75,86,73,66,25,60,75,12
3|16,6,0,50,75,66,33,66,66,100,100,50,16,40,66,25
3|13,6,26,33,73,53,46,66,66,86,86,50,30,55,55,18
3|13,6,20,33,73,53,53,75,66,93,86,50,20,45,60,12
3|13,0,13,16,73,66,40,58,73,80,73,50,35,65,70,12
3|13,0,13,16,73,66,40,58,66,80,73,50,35,65,70,12
3|0,0,26,33,60,40,46,58,66,73,86,58,40,70,65,18
3|0,0,26,33,60,33,46,58,73,73,86,58,40,70,55,12
3|0,0,26,33,60,33,46,50,73,80,86,58,40,60,55,12
3|0,0,26,33,60,33,46,50,73,80,86,50,40,60,55,12
2|8,0,26,33,58,20,73,66,75,66,93,75,31,70,30,50
2|8,0,13,33,66,13,80,58,75,66,93,66,37,70,30,50
2|6,6,20,33,66,13,80,50,60,53,80,58,30,70,30,50
2|50,8,25,46,75,25,75,80,75,83,91,80,31,37,6,55
2|46,6,26,33,73,26,100,58,60,100,86,50,10,15,40,18
2|46,0,26,33,73,26,100,58,60,93,73,41,10,15,40,18
2|41,6,20,50,75,26,86,75,58,93,86,75,25,66,13,50
2|41,33,8,46,75,25,75,80,75,91,91,80,12,43,12,55
2|41,25,8,53,75,33,75,80,75,83,91,66,18,50,12,45
2|41,25,8,53,75,25,75,80,75,83,91,66,18,50,12,60
2|41,16,8,53,75,25,75,80,75,83,91,66,18,50,12,60
2|41,13,20,50,75,26,86,75,58,93,86,75,25,66,13,50
2|41,13,20,33,75,20,86,66,75,80,86,66,25,45,25,25
2|33,6,20,33,65,35,95,65,35,70,65,45,0,0,26,26
2|33,25,0,46,75,33,50,80,75,83,100,73,25,66,25,40
2|33,20,26,41,75,33,86,66,66,93,93,58,25,40,20,43
2|33,20,26,41,75,33,86,66,66,73,93,66,25,40,20,50
2|33,20,20,41,75,33,86,66,66,66,100,66,25,55,25,50
